27/02/2020,28.00,HDB,27.75,28.10,27.65,1243660.00
26/02/2020,27.70,HDB,27.70,28.25,27.35,1200270.00
25/02/2020,28.00,HDB,27.00,28.05,26.95,1834510.00
24/02/2020,27.25,HDB,28.00,28.05,27.25,1366630.00
21/02/2020,28.40,HDB,28.35,28.70,28.20,1193560.00
20/02/2020,28.40,HDB,28.55,28.65,28.30,1144200.00
19/02/2020,28.50,HDB,28.65,28.65,28.10,1704650.00
18/02/2020,28.65,HDB,28.70,29.00,28.65,1079920.00
17/02/2020,28.75,HDB,28.60,28.75,28.55,2070830.00
14/02/2020,28.60,HDB,29.25,29.55,28.60,2113640.00
13/02/2020,29.20,HDB,29.25,29.50,29.10,1237040.00
12/02/2020,29.20,HDB,29.05,29.90,29.05,1790130.00
11/02/2020,29.00,HDB,29.40,29.60,28.85,2634890.00
10/02/2020,29.50,HDB,29.85,29.90,29.15,1230340.00
07/02/2020,29.95,HDB,29.90,30.10,29.60,1757480.00
06/02/2020,29.90,HDB,28.45,30.00,28.35,3301040.00
05/02/2020,28.40,HDB,27.55,28.50,27.25,1330510.00
04/02/2020,27.55,HDB,27.05,27.70,26.85,1620490.00
03/02/2020,27.00,HDB,26.65,27.45,25.55,1825080.00
31/01/2020,27.00,HDB,27.85,27.90,26.00,1891250.00
30/01/2020,27.95,HDB,28.70,28.70,27.95,1695770.00
22/01/2020,29.00,HDB,28.95,29.05,28.50,2241630.00
21/01/2020,28.95,HDB,28.25,29.10,28.20,1656380.00
20/01/2020,28.25,HDB,28.55,28.55,28.10,939700.00
17/01/2020,28.55,HDB,28.70,28.95,28.55,2061530.00
16/01/2020,28.65,HDB,27.75,28.70,27.70,2717120.00
15/01/2020,27.75,HDB,28.00,28.05,27.65,712440.00
14/01/2020,28.00,HDB,27.70,28.15,27.60,813000.00
13/01/2020,27.90,HDB,28.10,28.15,27.65,866380.00
10/01/2020,28.10,HDB,27.55,28.40,27.55,1917360.00
09/01/2020,27.50,HDB,26.70,27.60,26.65,2024450.00
08/01/2020,26.70,HDB,26.60,26.90,26.15,1954710.00
07/01/2020,26.70,HDB,27.00,27.00,26.60,865630.00
06/01/2020,27.00,HDB,27.50,27.50,26.80,1309500.00
03/01/2020,27.55,HDB,27.75,27.75,27.40,1305640.00
02/01/2020,27.80,HDB,27.50,27.80,27.15,2142970.00
31/12/2019,27.55,HDB,26.90,27.55,26.80,2151310.00
